HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	1.000	184	0	0	1	184	1	184	2.487E-32	1188
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_TA531-ATZA2013_E1_183-365_AlphaFold.pdb	0.617	183	70	0	1	183	1	183	6.091E-18	670
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_CRT64-ACOD2010_E1_183-365_AlphaFold.pdb	0.612	183	71	0	1	183	1	183	2.488E-17	648
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_TA498-ATZA2013_E1_213-395_AlphaFold.pdb	0.601	183	73	0	1	183	1	183	2.488E-17	648
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_CRT352-BCOD2010_E1_173-356_AlphaFold.pdb	0.603	184	73	0	1	184	1	184	4.150E-17	640
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_TA100-ATZA2013_E1_173-355_AlphaFold.pdb	0.612	183	71	0	1	183	1	183	6.494E-17	633
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_MOZ329-AMOZ2011_E1_183-367_AlphaFold.pdb	0.625	184	69	0	1	184	1	184	6.494E-17	633
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_CRT490-BCOD2010_E1_183-365_AlphaFold.pdb	0.601	183	73	0	1	183	1	183	7.380E-16	595
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Rodent_hepacivirus_CRT125-BCOD2010_E1_183-365_AlphaFold.pdb	0.612	183	71	0	1	183	1	183	9.532E-16	591
HPHV_Rodent_hepacivirus_TA142TZA2013_E1_168-351_AlphaFold.pdb	HPHV_Hepacivirus_J_isolate_Hepacivirus_RMU10-3382GER2010_E1_164-348_AlphaFold.pdb	0.438	184	103	0	1	184	1	184	1.155E-10	408
